Serial Number,Firmware Version,Date/Time,Coincidence Mode,Acquisition Time,Coincidences,Tile-A,Tile-B,Tile-C,Hits Per Minute,Pressure,Altitude,Temperature,Humidity
49725,53,03/09/2024 17:15:29,AB,600,5,2374,2320,0,1.3888889E-4,984.02,276.38,26.69,55.69
